Name,Player ID,Helmet URL,Height (in),Height,Overall Rating,Jersey #,Class Year,Redshirt Status,Hometown,Home State,Team ID,Team,Team Logo URL,Conference ID,Conference,Conference Logo URL,Position ID,Position (Short),Position,Unit,Unit ID,Speed,Acceleration,Strength,Agility,Awareness,Jumping,Injury,Stamina,Toughness,Carrying,Break Tackle,Trucking,Change of Direction,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Break Sack,Run Block,Pass Block,Impact Blocking,Run Block Power,Run Block Finesse,Pass Block Power,Pass Block Finesse,Lead Block,Throw Power,Throw Under Pressure,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Throw on the Run,Play Action,Tackle,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Hit Power,Press,Catching,Spectacular Catch,Catch in Traffic,Short Route Running,Medium Route Running,Deep Route Running,Kick Accuracy,Kick Power,Kick Return,runningStyle,Iteration ID,Iteration
Juan Camacho Jr.,23926,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/114.png?im=FaceCrop,padding=0.7",78,"6'6""",70,75,Senior,Previous,El Paso,Texas,114,UTEP,https://drop-assets.ea.com/images/Bl5p2EWfZyu7ftbqIRkfK/eff0fa994a2878b9a31907b9bc9c5ddd/UTEP.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,RT,RT,Right Tackle,Offense,offense,63,74,81,61,77,74,83,89,84,51,35,36,52,36,34,36,37,34,74,76,87,70,75,69,76,87,20,46,18,28,31,21,44,35,46,38,43,31,33,35,31,43,32,36,32,31,37,31,34,37,46,36,0,cfb-26-national-championship,National Championship
Juan Minaya,31327,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/52.png?im=FaceCrop,padding=0.7",78,"6'6""",70,77,Freshman,Previous,Paramus,New Jersey,52,Miami,https://drop-assets.ea.com/images/4cmIyUOVj1BdzyI08TJuTV/09d58d278cc60608c23a8894a74b5c50/Miami.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,LT,LT,Left Tackle,Offense,offense,55,64,88,52,75,61,85,83,83,58,25,39,47,24,46,47,39,34,77,69,83,78,74,73,63,75,13,25,24,17,30,36,41,33,24,29,37,38,37,7,8,31,9,46,48,47,24,48,48,14,15,5,0,cfb-26-national-championship,National Championship
Judah Jenkins,33273,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/50.png?im=FaceCrop,padding=0.7",71,"5'11""",70,21,Sophomore,Eligible,Olney,Maryland,50,Maryland,https://drop-assets.ea.com/images/7CCAEfofKwMUHSo2atVM7k/4da4be690f652a0d0ca9b0d5839fcb6c/Maryland.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,CB,CB,Cornerback,Defense,defense,89,90,49,88,73,89,71,90,85,63,25,26,87,65,28,79,77,26,47,57,44,53,49,43,48,57,33,40,17,36,12,20,27,58,24,31,38,73,72,68,70,56,66,65,40,36,43,45,44,42,34,63,0,cfb-26-national-championship,National Championship
Julian Knox,32981,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/67.png?im=FaceCrop,padding=0.7",75,"6'3""",70,27,Freshman,Previous,Fort Worth,Texas,67,North Texas,https://drop-assets.ea.com/images/1eLKPVD9pIfzwDlCo9Qn45/0d2c5b901853d4aacb41f81bc2277621/NorthTexas.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,FS,FS,Free Safety,Defense,defense,82,85,72,82,68,85,88,88,88,60,33,40,79,57,44,53,54,34,51,57,58,62,52,54,61,58,34,46,21,16,20,27,41,74,52,48,60,71,64,72,78,72,70,64,32,39,34,34,33,48,47,52,0,cfb-26-national-championship,National Championship
Justin Powe,19353,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/100.png?im=FaceCrop,padding=0.7",72,"6'0""",70,6,Junior,Previous,Mobile,Alabama,100,Troy,https://drop-assets.ea.com/images/1tA8W671CuqscrciTnOXuT/f52a14e93c0a498ac079fdac50aa0447/Troy.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,SS,SS,Strong Safety,Defense,defense,84,86,64,84,81,81,91,87,86,66,43,54,82,47,55,43,42,43,48,63,57,65,55,46,54,59,28,29,17,32,18,21,37,67,41,26,55,74,77,67,63,73,67,54,23,28,26,24,24,41,40,52,0,cfb-26-national-championship,National Championship
Justin Taylor,33021,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/126.png?im=FaceCrop,padding=0.7",72,"6'0""",70,4,Sophomore,Eligible,Chicago,Illinois,126,Wyoming,https://drop-assets.ea.com/images/3qhbbicT5AF88ZBi5xVKEB/4db32a853c9102181de6b14e0c6e9856/Wyoming.png,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,FS,FS,Free Safety,Defense,defense,85,88,65,84,74,87,80,89,86,57,34,33,82,65,37,70,78,38,52,58,53,61,53,50,60,57,33,25,32,37,15,21,29,68,37,43,53,77,71,67,69,74,75,64,46,46,42,40,42,43,24,61,0,cfb-26-national-championship,National Championship
Justin DeVaughn,24795,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/50.png?im=FaceCrop,padding=0.7",69,"5'9""",70,88,Freshman,Eligible,Baltimore,Maryland,50,Maryland,https://drop-assets.ea.com/images/7CCAEfofKwMUHSo2atVM7k/4da4be690f652a0d0ca9b0d5839fcb6c/Maryland.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,WR,WR,Wide Receiver,Offense,offense,88,90,52,88,72,90,87,81,83,68,65,44,85,76,53,76,83,41,36,37,35,21,26,36,24,30,36,31,27,19,36,19,38,34,33,32,32,44,55,35,36,33,41,77,88,76,75,76,69,25,45,73,0,cfb-26-national-championship,National Championship
Justin Cayenne,34480,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/27.png?im=FaceCrop,padding=0.7",76,"6'4""",70,86,Senior,Previous,Ponte Vedra,Florida,27,FIU,https://drop-assets.ea.com/images/rC2DStvjiXl7gRzDHTDfJ/7c291f5c0e26d1476c0add2ee415543d/FIU.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,TE,TE,Tight End,Offense,offense,81,85,67,79,71,87,87,88,88,61,71,68,75,76,63,66,68,32,54,53,54,58,55,45,52,55,27,47,35,15,22,47,48,29,25,25,35,29,65,57,30,41,25,73,78,73,73,69,65,47,28,72,0,cfb-26-national-championship,National Championship
K.J. Miles,20814,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/93.png?im=FaceCrop,padding=0.7",76,"6'4""",70,56,Junior,Previous,Orange,New Jersey,93,Temple,https://drop-assets.ea.com/images/6vhgiPOwNLSBFcelrjvSpb/c2c9dcba49cf9d783665160bda979c19/Temple.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,DT,DT,Defensive Tackle,Defense,defense,65,73,79,57,79,76,92,90,86,50,40,36,51,28,40,30,28,29,56,63,73,64,55,55,62,57,18,37,11,27,33,36,44,84,75,64,75,78,77,33,29,79,31,33,29,28,27,28,29,35,39,31,0,cfb-26-national-championship,National Championship
Kadear Dembele,25479,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/119.png?im=FaceCrop,padding=0.7",75,"6'3""",70,55,Freshman,Eligible,West Haven,Connecticut,119,Wake Forest,https://drop-assets.ea.com/images/4KxV3RNpJoqA9qCQbHtUJQ/e70fcf74ef738fff32910c4075c5285d/WakeForest.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,DT,DT,Defensive Tackle,Defense,defense,68,75,78,64,67,70,87,75,91,50,27,28,56,28,29,28,27,25,53,45,82,57,52,47,46,56,15,47,31,10,12,36,41,82,76,68,75,77,65,33,34,81,55,27,25,25,24,26,26,32,28,21,0,cfb-26-national-championship,National Championship
Kadin Bailey,9196,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/25.png?im=FaceCrop,padding=0.7",73,"6'1""",70,45,Senior,Eligible,Jefferson,Georgia,25,Eastern Michigan,https://drop-assets.ea.com/images/6GiKdw3Z80BNswvzLU6o43/d5d2753db85bbb11145a1fbc9108cd1a/EasternMichigan.png,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,MLB,MIKE,Mike Backer,Defense,defense,79,85,72,75,72,84,87,87,87,55,33,30,72,36,33,35,41,47,54,61,66,59,50,54,59,53,12,24,18,10,11,26,26,76,56,49,56,82,69,66,78,79,34,55,39,32,37,40,39,48,36,41,0,cfb-26-national-championship,National Championship
Kaedin Massey,8423,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/42.png?im=FaceCrop,padding=0.7",80,"6'8""",70,73,Freshman,Previous,Lyndon,Kansas,42,Kansas State,https://drop-assets.ea.com/images/H358bjcQHLG7pPHY2YnX7/98bc975f589b1bba761ed85954d6d205/KansasState.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,RT,RT,Right Tackle,Offense,offense,57,71,88,57,72,79,80,88,87,60,45,45,52,46,47,44,44,25,66,80,84,66,75,77,78,84,28,46,37,13,15,29,43,49,67,51,58,44,50,43,39,65,42,42,43,40,41,43,39,25,29,44,0,cfb-26-national-championship,National Championship
Kahlil House,30526,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/90.png?im=FaceCrop,padding=0.7",77,"6'5""",70,58,Sophomore,Eligible,Warner Robins,Georgia,90,Stanford,https://drop-assets.ea.com/images/2P8xrJ62FaS2yjU0tfvvzR/a97640141103fdaace64b2a04e019680/Stanford.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,RT,RT,Right Tackle,Offense,offense,68,75,82,64,76,71,78,85,85,50,37,39,55,41,38,32,32,41,77,76,80,73,79,77,70,79,23,38,19,22,28,26,30,39,52,34,50,36,38,35,30,52,33,31,30,31,29,30,34,29,27,33,0,cfb-26-national-championship,National Championship
Kamaurri McKinley,18818,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/26.png?im=FaceCrop,padding=0.7",74,"6'2""",70,20,Sophomore,Previous,Lakeland,Florida,26,East Carolina,https://drop-assets.ea.com/images/6FxX1WFxeXr7OGZvgxxZjM/12907f4de39299f3b5ce6b1a6b949e85/EastCarolina.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,SS,SS,Strong Safety,Defense,defense,84,87,62,85,73,90,85,89,90,46,43,40,84,44,48,55,53,44,59,64,49,65,54,54,59,55,33,46,24,35,26,23,40,69,31,38,49,73,73,67,70,59,67,61,31,35,26,27,27,41,40,50,0,cfb-26-national-championship,National Championship
Kamdyn Koch,33294,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/62.png?im=FaceCrop,padding=0.7",74,"6'2""",70,37,Freshman,Previous,Westminster,Maryland,62,Nebraska,https://drop-assets.ea.com/images/4vgLmSEb0viz84J4VDRtuA/8cf5460594503ad836b9fe9f9b0183b3/Nebraska.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,P,P,Punter,Special Teams,special-teams,59,61,60,55,64,67,93,89,81,59,27,33,52,32,40,32,31,41,20,26,48,31,47,46,43,43,24,33,32,25,26,16,32,25,46,41,34,29,33,38,25,26,36,44,31,26,41,40,37,72,83,48,0,cfb-26-national-championship,National Championship
Kameron Carter,28490,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/46.png?im=FaceCrop,padding=0.7",73,"6'1""",70,3,Junior,Eligible,Natchez,Mississippi,46,Louisiana Tech,https://drop-assets.ea.com/images/adEFQWOD2PUzT49vHTi5r/e3f965c882a8fbe7767c11d6f8576a95/LouisianaTech.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,CB,CB,Cornerback,Defense,defense,89,90,52,87,70,85,86,87,86,63,70,43,83,77,21,74,78,46,32,29,33,23,24,26,15,30,23,45,26,22,14,15,39,73,37,39,47,74,68,68,69,62,61,69,68,67,72,68,64,39,41,84,0,cfb-26-national-championship,National Championship
Kamren Washington,33720,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/97.png?im=FaceCrop,padding=0.7",74,"6'2""",70,8,Junior,Previous,Arlington,Texas,97,Texas State,https://drop-assets.ea.com/images/3hEd9lJ2Ye0hNTOO4Wb2DD/9d0a997928ab2bf317bc26e950832374/TexasState.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,DT,DT,Defensive Tackle,Defense,defense,65,73,81,64,74,73,92,87,90,53,36,37,52,27,34,24,26,38,53,64,63,55,51,51,62,56,12,33,15,27,27,11,30,76,77,68,76,76,71,32,27,77,31,35,26,28,27,25,24,39,27,34,0,cfb-26-national-championship,National Championship
Kanye Young,32871,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/135.png?im=FaceCrop,padding=0.7",73,"6'1""",70,44,Senior,Eligible,Menifee,California,135,Missouri State,https://drop-assets.ea.com/images/538BotoOy0O0WyYyWxD17E/1c8474d547daaecf68d82025902e351f/MissouriState.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,MLB,MIKE,Mike Backer,Defense,defense,78,82,76,76,76,84,87,87,89,62,25,25,73,59,26,58,58,24,11,24,72,27,28,24,23,35,27,48,32,23,28,27,47,77,51,51,70,81,74,67,73,80,45,65,41,25,38,38,42,29,30,48,0,cfb-26-national-championship,National Championship
Karson Hobbs,23004,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/70.png?im=FaceCrop,padding=0.7",73,"6'1""",70,21,Sophomore,Eligible,Cincinnati,Ohio,70,Notre Dame,https://drop-assets.ea.com/images/4wmDuMxQ4HuXYLQwzMSRzs/1373b45326a9955e0ee122112c848131/NotreDame.png,Independent,Independent,https://drop-assets.ea.com/images/3V21BpfMB6pMbz8BVB5bCz/0bf067051c9eee0dddbaebb8b4e815c2/Independent.png,CB,CB,Cornerback,Defense,defense,90,93,56,88,66,90,76,86,82,53,32,33,86,52,39,65,62,30,52,62,53,61,53,50,56,54,37,30,18,10,17,27,48,55,39,43,49,67,70,72,66,67,68,61,38,38,33,32,35,36,32,54,0,cfb-26-national-championship,National Championship
KD Small,33870,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/131.png?im=FaceCrop,padding=0.7",76,"6'4""",70,75,Junior,Previous,Tuscaloosa,Alabama,131,Jacksonville State,https://drop-assets.ea.com/images/12SdiGVxyo3u4eYyHNhqFi/9f163f233522875ba991cf03052294c1/JacksonvilleState.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,LT,LT,Left Tackle,Offense,offense,65,72,82,64,79,69,86,87,87,48,38,39,58,38,41,28,30,34,75,75,78,75,75,73,76,80,15,24,15,15,33,31,34,41,53,33,51,29,62,28,26,53,25,28,24,29,27,27,31,38,30,26,0,cfb-26-national-championship,National Championship
Keanu Mailoto,8410,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/12.png?im=FaceCrop,padding=0.7",77,"6'5""",70,94,Senior,Previous,Auburn,Washington,12,Boise State,https://drop-assets.ea.com/images/6VnWrvuIdMzhBO1n2Gt2TR/c2618f11387bde116f228ec6fe8e78f8/BoiseState.png,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,DT,DT,Defensive Tackle,Defense,defense,62,69,85,60,57,71,94,92,93,49,44,45,44,23,48,23,27,39,59,69,78,69,56,54,62,57,26,35,34,33,37,26,28,82,77,63,76,75,64,32,25,83,30,28,23,25,26,26,23,34,27,32,0,cfb-26-national-championship,National Championship
Keegan Wechsler,23877,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/116.png?im=FaceCrop,padding=0.7",74,"6'2""",70,78,Junior,Previous,Frisco,Texas,116,Vanderbilt,https://drop-assets.ea.com/images/6MJh4ZVZtelXlqFpzYB7cW/45d42bab4918fc10192b5ecbdad7aa65/Vanderbilt.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,C,C,Center,Offense,offense,68,82,82,68,74,80,78,87,85,51,27,23,55,42,24,39,40,47,67,76,71,71,82,77,77,81,32,29,18,27,30,17,28,27,25,52,29,46,29,43,42,24,39,39,43,39,41,43,44,27,29,36,0,cfb-26-national-championship,National Championship
Kellen McConnell,33275,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/50.png?im=FaceCrop,padding=0.7",74,"6'2""",70,53,Freshman,Previous,Kensington,Maryland,50,Maryland,https://drop-assets.ea.com/images/7CCAEfofKwMUHSo2atVM7k/4da4be690f652a0d0ca9b0d5839fcb6c/Maryland.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,TE,TE,Tight End,Offense,offense,68,72,78,73,68,73,95,89,89,64,70,71,52,61,69,53,53,46,68,68,71,63,66,64,70,69,23,30,13,16,21,28,48,64,69,60,75,61,40,27,29,73,13,65,66,64,63,57,46,34,44,52,0,cfb-26-national-championship,National Championship
Kelvin Hill,10295,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/34.png?im=FaceCrop,padding=0.7",70,"5'10""",70,16,Sophomore,Eligible,Carrollton,Georgia,34,Georgia Tech,https://drop-assets.ea.com/images/7oNS1QtNV5gbhxfxaiSOXC/9de13b9e935e4b8494af79f0b1cf80b0/GeorgiaTech.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,CB,CB,Cornerback,Defense,defense,90,95,58,91,66,86,79,85,85,72,68,55,92,68,63,71,72,36,44,50,39,33,31,51,42,34,14,37,32,22,30,37,31,52,27,23,44,73,67,65,72,51,63,71,64,57,65,53,42,37,46,77,0,cfb-26-national-championship,National Championship
Kenton Allen,33806,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/67.png?im=FaceCrop,padding=0.7",74,"6'2""",70,19,Senior,Eligible,Riverside,California,67,North Texas,https://drop-assets.ea.com/images/1eLKPVD9pIfzwDlCo9Qn45/0d2c5b901853d4aacb41f81bc2277621/NorthTexas.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,MLB,MIKE,Mike Backer,Defense,defense,78,81,67,76,75,80,90,78,83,52,50,52,75,59,57,57,63,42,51,48,63,56,49,49,45,60,24,36,24,24,24,24,36,79,55,64,63,79,73,70,74,75,63,56,54,52,39,39,39,42,40,44,0,cfb-26-national-championship,National Championship
Keshawn Lyons,29164,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/68.png?im=FaceCrop,padding=0.7",73,"6'1""",70,12,Junior,Eligible,Cahokia,Illinois,68,Northern Illinois,https://drop-assets.ea.com/images/7CtUVIWGDFTDFyHBPceRz7/9ed92b8c5337968e05e04149adfbf1e3/NorthernIllinois.png,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,CB,CB,Cornerback,Defense,defense,88,90,55,86,73,87,86,87,87,61,57,35,84,72,44,74,80,24,47,58,49,55,49,49,57,58,18,35,19,26,19,15,39,69,35,39,49,74,71,67,72,67,69,58,58,55,45,44,41,41,43,60,0,cfb-26-national-championship,National Championship
Kevin Levy,19654,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/83.png?im=FaceCrop,padding=0.7",72,"6'0""",70,24,Sophomore,Eligible,West Palm Beach,Florida,83,Rutgers,https://drop-assets.ea.com/images/7yIXDKitEN2d92JU8HdMp0/1966523c4a5cdd88a1a9565d8d3a189f/Rutgers.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,CB,CB,Cornerback,Defense,defense,95,95,50,89,65,91,76,91,87,59,27,27,87,59,30,70,76,25,49,60,48,55,50,49,56,56,16,31,15,28,19,30,41,55,34,47,46,73,63,60,73,60,59,60,46,39,39,42,41,46,30,60,0,cfb-26-national-championship,National Championship
Kevin O'Connor,5549,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/24.png?im=FaceCrop,padding=0.7",76,"6'4""",70,15,Sophomore,Previous,Easton,Maryland,24,Duke,https://drop-assets.ea.com/images/5lx8CaANozRy6dTODZgIW1/e715b67b4b5667c8bbf2294afa4d10df/Duke.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,RE,REDG,Right Edge,Defense,defense,76,85,75,76,68,81,85,80,82,55,37,39,69,36,36,40,40,26,40,49,67,48,43,43,44,35,33,38,19,13,26,27,34,78,66,77,61,76,69,42,52,76,47,48,39,40,37,37,37,40,43,43,0,cfb-26-national-championship,National Championship
Kevis Thomas,543,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/45.png?im=FaceCrop,padding=0.7",72,"6'0""",70,19,Junior,Eligible,Perry,Florida,45,Kentucky,https://drop-assets.ea.com/images/7DRfyqMobLaFq7gJ20KwAX/49a8a32916d483fe800bfc29a66267d4/Kentucky.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,CB,CB,Cornerback,Defense,defense,90,93,60,90,67,90,86,87,89,59,39,39,90,63,49,69,77,40,56,66,53,66,53,52,58,56,33,24,10,21,22,22,33,55,43,40,49,71,64,73,65,69,66,59,40,43,40,39,42,28,24,64,0,cfb-26-national-championship,National Championship
Kevon Merrell,7136,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/26.png?im=FaceCrop,padding=0.7",73,"6'1""",70,4,Sophomore,Eligible,Cordele,Georgia,26,East Carolina,https://drop-assets.ea.com/images/6FxX1WFxeXr7OGZvgxxZjM/12907f4de39299f3b5ce6b1a6b949e85/EastCarolina.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,CB,CB,Cornerback,Defense,defense,86,90,59,86,71,87,74,90,85,45,26,28,84,68,25,73,70,24,17,30,71,28,29,26,30,47,31,28,34,30,21,22,37,71,53,69,60,72,70,65,73,76,73,75,47,28,50,46,50,34,39,50,0,cfb-26-national-championship,National Championship
Khamani Hudson,33856,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/17.png?im=FaceCrop,padding=0.7",72,"6'0""",70,25,Freshman,Previous,Houston,Texas,17,Cal,https://drop-assets.ea.com/images/63v1RXFZ4vf1ACZ9Ed7EaP/e6d137df426528226cbf6635b3a6391c/Cal.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,CB,CB,Cornerback,Defense,defense,88,91,53,88,72,88,74,86,79,48,31,31,89,54,31,60,57,32,51,60,40,58,51,41,47,55,34,33,37,25,20,10,31,54,30,34,50,73,70,70,68,52,73,62,29,24,31,32,32,33,26,49,0,cfb-26-national-championship,National Championship
Khayree Lee Jr.,18298,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/48.png?im=FaceCrop,padding=0.7",78,"6'6""",70,55,Freshman,Previous,Harvey,Louisiana,48,LSU,https://drop-assets.ea.com/images/1MaGgfinx2iUlAcy7kQyCR/32691ceece5cf069882d2c7329f6b228/LSU.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,RG,RG,Right Guard,Offense,offense,61,76,85,74,69,73,83,87,88,53,39,35,64,38,36,36,38,40,68,78,79,74,80,78,74,75,18,44,26,10,11,34,27,36,45,42,45,38,34,41,36,46,40,40,40,35,36,40,38,33,29,48,0,cfb-26-national-championship,National Championship
Kingsley Royal,29435,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/136.png?im=FaceCrop,padding=0.7",71,"5'11""",70,38,Sophomore,Eligible,Atlanta,Georgia,136,Delaware,https://drop-assets.ea.com/images/6Cm9rZJvKQdtphIM2LR2Se/2a3157c10b6f2b5d0f66e13b67ba3e48/Team_Delaware__Type_Sticker.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,SS,SS,Strong Safety,Defense,defense,89,93,61,89,69,88,84,89,84,39,33,36,88,70,41,68,60,32,47,53,52,59,53,52,57,57,12,41,21,20,32,13,41,65,35,33,50,74,69,65,67,76,64,67,43,37,42,42,38,42,31,57,0,cfb-26-national-championship,National Championship
Kinilau Fonohema,34451,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/16.png?im=FaceCrop,padding=0.7",77,"6'5""",70,97,Freshman,Previous,Springville,Utah,16,BYU,https://drop-assets.ea.com/images/5xXHh2WevljNaWT9Oyq50d/27a9c236d85a8557c9f26e267615dcf2/BYU.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,RE,REDG,Right Edge,Defense,defense,67,70,84,71,74,68,87,87,89,59,47,47,66,25,46,23,26,27,61,72,75,71,56,41,48,57,29,31,33,25,29,19,42,77,75,73,73,81,72,23,15,74,19,23,26,22,25,22,22,47,26,35,0,cfb-26-national-championship,National Championship
